GameId,VisitingTeam,Inning,IsHomeAtBat,Outs,Balls,Strikes,PitchSequence,VisitorScore,HomeScore,BatterId,BattingHand,ResponsibleBatterId,ResponsibleBattingHand,PItcherId,PitcherHand,ResponsiblePitcher,ResponsiblePitcherHand,CatcherId,FirstBaseId,SecondBaseId,ThirdBaseId,ShortstopId,LeftFieldId,CenterFieldId,RightFieldId,RunnerOnFirstId,RunnerOnSecondId,RunnerOnThirdId,EventDescription,IsLeadOff,IsPinchHit,DefensePosition,LineupPosition,EventType,IsBatterEvent,IsAtBat,HitValue,IsSacHit,IsSacFly,OutsOnPlay,IsDoublePlay,IsTriplePlay,RbiOnPlay,IsWildPitch,IsPassedBall,FieldedByPosition,BattedBallType,IsBunt,IsFoul,HitLocation,NumberOfErrors,FirstErrorPlayer,FirstErrorType,SecondErrorPlayer,SecondErrorType,ThirdErrorPlayer,ThirdErrorType,BatterDestination,RunnerOnFirstDestination,RunnerOnSecondDestination,RunnerOnThirdDestination,PlayOnBatter,PlayOnRunnerOnFirst,PlayOnRunnerOnSecond,PlayOnRunnerOnThird,DoesRunnerOnFirstSteal,DoesRunnerOnSecondSteal,DoesRunnerOnThirdSteal,IsRunnerOnFirstCaughtStealing,IsRunnerOnSecondCaughtStealing,IsRunnerOnThirdCaughtStealing,IsPitchoutForRunnerOnFirst,IsPitchoutForRunnerOnSecond,IsPitchoutForRunnerOnThird,RespForFirstPitcherId,RespForSecondPitcherId,RespForThirdPitcherId,IsNewGame,IsEndGame,IsPinchRunnerOnFirst,IsPinchRunnerOnSecond,IsPinchRunnerOnThird,PlayerIdRemovedForPinchRunnerOnFirst,PlayerIdRemovedForPinchRunnerOnSecond,PlayerIdRemovedForPinchRunnerOnThird,BatterIdRemovedForPinchRunner,PositionOfBatterRemovedForPinchRunner,FieldPositionWithFirstPutOut,FieldPositionWithSecondPutOut,FieldPositionWIthThirdPutOut,FieldPositionWithFirstAssist,FieldPositionWithSecondAssist,FIeldPositionWithThirdAssist,FieldPositionWithFourthAssist,FieldPositionWithFifthAssist,EventNumber
SFN201505070,MIA,9,0,1,2,2,BSBCX,6,2,stanm004,R,stanm004,R,affej001,L,affej001,L,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,,gordd002,,S7/G+.2-H;B-2(TH),F,F,9,3,20,T,T,1,F,F,0,F,F,1,F,F,7,G,F,F,,0,0,N,0,N,0,N,2,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,affej001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,71
SFN201505070,MIA,9,0,1,1,1,CBX,7,2,ozunm001,R,ozunm001,R,affej001,L,affej001,L,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,,stanm004,,31/G.2-3,F,F,8,4,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,31,,,,F,F,F,F,F,F,F,F,F,,affej001,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,72
SFN201505070,MIA,9,0,2,1,2,C*BCX,7,2,suzui001,L,suzui001,L,affej001,L,affej001,L,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,,,stanm004,13/G-,F,F,7,5,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,13,,,,F,F,F,F,F,F,F,F,F,,,affej001,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,73
SFN201505070,MIA,9,1,0,2,2,.SBBFX,7,2,beltb001,L,beltb001,L,ramoa001,R,ramoa001,R,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,,,,3/G,T,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,74
SFN201505070,MIA,9,1,1,0,0,X,7,2,maxwj002,R,maxwj002,R,ramoa001,R,ramoa001,R,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,,,,8/F,F,F,9,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,75
SFN201505070,MIA,9,1,2,0,0,X,7,2,crawb001,L,crawb001,L,ramoa001,R,ramoa001,R,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,,,,43/G,F,F,6,7,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,T,F,F,F,,,,,0,3,0,0,4,0,0,0,0,76
SFN201505080,MIA,1,0,0,1,2,FBSC,0,0,yelic001,L,yelic001,L,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,,,,K,T,F,7,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,1
SFN201505080,MIA,1,0,1,1,1,BCX,0,0,pradm001,R,pradm001,R,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,,,,63/G,F,F,5,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,2
SFN201505080,MIA,1,0,2,3,2,BBCBCS,0,0,stanm004,R,stanm004,R,linct001,R,linct001,R,poseb001,beltb001,panij002,mcgec001,crawb001,aokin001,pagaa001,maxwj002,,,,K,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,3
SFN201505080,MIA,1,1,0,0,0,X,0,0,aokin001,L,aokin001,L,cosaj001,R,cosaj001,R,realj001,morsm001,solad001,pradm001,hecha001,yelic001,ozunm001,stanm004,,,,43/G,T,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,4
